,Empid,certificateName,issuingOrganization,issueDate,ExpireDate,credentialID,Status
686,Emp_441,Python,Mccoy PLC,1974-08-10,2024-04-23,9e4f3834-02c3-4af7-b26a-1d76a9465b4c,Approved
687,Emp_455,Data Visualization,Davis PLC,1990-12-17,2024-04-21,3eaf168a-4eef-4452-9592-f75b5886be74,Approved
688,Emp_271,Data Analysis,"Perez, Richard and Miller",2008-08-18,2024-05-01,32e81ae1-c4cc-403f-9e06-cda3b43baeae,Approved
689,Emp_413,AWS,"Castro, Martinez and Brown",2003-09-18,2024-04-19,4bfedc2e-f951-4cc2-a8c6-d6075e26ce6d,Approved
690,Emp_414,Django,Macias Group,2011-09-12,2024-04-12,234787b9-613d-4acc-950c-1e216b4a3456,Approved
691,Emp_280,Ruby,"Adams, Williams and Larson",1982-04-30,2024-05-01,b8369c8a-6f4d-433e-b4e7-c9f4f4d85202,Approved
692,Emp_363,SQL,Silva-Williams,2016-09-11,2024-04-14,1ec09b93-8b75-4585-ba34-3c3acf8fe06a,Approved
693,Emp_429,Artificial Intelligence,Rivera LLC,1983-10-11,2024-04-18,8ac33a64-31d6-4f02-8c3d-839bda91ba1e,Approved
694,Emp_146,Network Security,Cruz-Rhodes,2017-02-01,2024-05-06,c57f358b-e68e-4864-90a6-1a407331ccf2,Approved
695,Emp_218,Microservices,Calderon-Lee,2020-09-14,2024-04-24,0ef4d4a2-d051-4a3f-b86f-c5d40e522a6e,Approved
696,Emp_324,CI/CD,Peterson-Smith,1987-07-31,2024-05-05,e4176394-0951-4334-b5f1-7854c129caab,Approved
697,Emp_114,Network Security,"Davis, Gutierrez and Hicks",2017-02-17,2024-04-30,ec0903e6-b437-471b-9786-09e548908c67,Approved
698,Emp_163,React,Patel-Mack,2008-08-14,2024-04-14,ea419ccb-bbd1-452a-b21e-6e307eae17ca,Approved
699,Emp_379,Requirements Analysis,Williams Inc,2009-04-21,2024-04-10,c4bcf9a7-b702-4973-be3f-4a2a63fb81ea,Approved
700,Emp_413,Python,Perez-Callahan,1976-12-23,2024-04-20,a7575f59-a00e-47b5-a9a8-6675099b28cb,Approved
701,Emp_237,React,Wong-Pham,1976-08-02,2024-05-04,cd33285e-3e1e-4ead-be95-ca6e492589b4,Approved
702,Emp_272,Machine Learning,Elliott-West,1998-11-22,2024-04-10,ef0fda74-60c9-4506-8aa7-72e3d623f04b,Approved
703,Emp_420,C#,"Mendez, Hernandez and Ortiz",1985-04-08,2024-04-18,fc19b8c2-35f4-4824-a403-fa25f27c42f8,Approved
704,Emp_137,Django,Harris-Sanders,1985-03-09,2024-04-15,eb9de2f0-eee5-4e80-aba3-15c57c84bb78,Approved
705,Emp_130,C#,"Walker, Ford and Ortega",1988-08-13,2024-04-13,fa980f43-9d33-4053-be1c-fca7c01a1c9d,Approved
706,Emp_309,Microservices,Valencia-Trujillo,2011-04-21,2024-04-15,6ede18b6-5ffd-4dfb-9c4f-75012aac95de,Approved
707,Emp_271,.NET,Gordon-Fields,1985-07-29,2024-04-19,f9c41a3f-2eab-480f-a3f7-58fcbbadd6ff,Approved
708,Emp_478,Technical Writing,Beck LLC,2023-04-19,2024-05-05,47484dd6-8c38-4a48-8b1a-ca038eb2382b,Approved
709,Emp_425,Test-Driven Development,Stewart Group,2010-03-27,2024-04-15,855da76b-e9a8-4181-a446-20077432ac8b,Approved
710,Emp_129,CSS,Reyes-Davis,1998-07-26,2024-05-02,665e0d1c-bc4c-43df-954e-a4acfcc74b10,Approved
711,Emp_207,Ruby,Velasquez-Hansen,1978-06-05,2024-04-24,35fd3af3-3161-43e4-b435-1b517d184cba,Approved
712,Emp_412,UI/UX Design,"Joseph, Solis and Church",2006-03-22,2024-04-09,47009bec-8c41-4603-ae72-44f0b522f39f,Approved
713,Emp_36,Data Analysis,Braun PLC,2007-12-29,2024-04-12,c085d2e7-d025-4cc8-82f6-74fcd2c81f95,Pending
714,Emp_159,Prototyping,Gonzalez-Owens,2007-06-03,2024-04-25,b889811a-c3ab-4e0f-a3ad-dbd8d3979ee2,Approved
715,Emp_472,Objective-C,Moran Group,1982-09-26,2024-04-30,58ca7f5d-75c5-4981-8a51-f30edb197408,Approved
716,Emp_431,DevOps,Rodriguez-Riley,1999-03-29,2024-04-30,1d47006d-4faf-4f5a-bf02-880b35b781c1,Approved
717,Emp_230,Support,Villanueva-Ross,1991-11-27,2024-04-14,f1b4ec96-6abf-4650-8cef-54c9f93c9192,Approved
718,Emp_118,MySQL,Rivers-Marshall,1999-01-09,2024-04-20,85aa7efe-ae19-4759-b7b6-82ca708096af,Approved
719,Emp_263,UI/UX Design,Zimmerman and Sons,2006-01-24,2024-04-28,314445ee-5a2c-4ce8-b4f2-126aa0efc502,Approved
720,Emp_355,Prototyping,Nguyen Group,2019-04-27,2024-04-13,c483be50-b66a-4707-8e6c-8ade43ef9049,Approved
721,Emp_362,Microservices,Morales Ltd,2013-04-19,2024-04-17,6d326274-4ae6-4b54-98f1-4b30e91b27c6,Approved
722,Emp_83,Containerization,Wang LLC,2013-07-31,2024-04-10,37f7317b-a1c3-43a1-8fa8-632dae165c5a,Approved
723,Emp_328,React,Logan-Gonzales,2011-12-10,2024-04-21,9edcbad0-9188-4821-b0a1-0003ab1d62a5,Approved
724,Emp_490,Collaboration,Herring and Sons,2012-09-19,2024-05-04,e347ec7d-7a25-4840-bc68-86b36d74fe25,Approved
725,Emp_242,DevOps,English Ltd,2014-02-22,2024-04-28,33fff37a-2109-4530-86e1-4f2752c55579,Approved
726,Emp_119,Containerization,"Davis, Espinoza and Bradley",2011-08-12,2024-04-26,cc5340f9-494a-41cf-8597-35eb7925d690,Approved
727,Emp_185,Technical Writing,Hill and Sons,2001-10-02,2024-04-12,385f76fe-a9f0-4c0c-abb4-9c2ebaba67bd,Approved
728,Emp_166,Documentation,Carroll LLC,2018-03-07,2024-04-18,fb142f5d-40d2-4223-b810-74f0523fb130,Approved
729,Emp_344,Support,Gonzales and Sons,1997-11-06,2024-04-11,46d53f2b-52c8-4f4f-a9bc-9bfc85644861,Approved
730,Emp_438,Behavior-Driven Development,"Weber, Johnson and Sparks",1994-10-28,2024-04-17,7aa72083-0c91-4b63-846e-b79e75ef72a6,Approved
731,Emp_449,Azure,"Harris, Cunningham and Taylor",1982-09-25,2024-04-25,7c738406-9d8c-427f-b96c-097329bd50f7,Approved
732,Emp_383,Swift,Case-Parks,2004-11-26,2024-04-20,64bf5e90-6e04-4265-8771-11926e3746a0,Approved
733,Emp_368,Continuous Deployment,Johnson Inc,2018-09-20,2024-05-01,e3b781af-958a-4f5a-938a-b450e462a1b7,Approved
734,Emp_186,Agile Product Management,"Reeves, Hill and Gonzalez",2023-06-18,2024-04-25,a238acfd-f5e5-4854-9a51-994d19931f01,Approved
735,Emp_206,Wireframing,"Decker, Compton and Taylor",1973-09-18,2024-04-22,785a2234-a3fa-443a-8203-fe56e2589092,Approved
736,Emp_430,Leadership,"Rios, Ross and Harris",1985-07-07,2024-04-28,dae38709-1bc3-449d-8c6e-84ff0daac317,Approved
737,Emp_24,Swift,"Foster, Ruiz and Collins",1996-04-16,2024-04-15,a58b9993-4a9d-470e-b71d-820af7c3e06a,Rejected
738,Emp_365,Troubleshooting,Pena-Roberts,1995-02-10,2024-04-22,7498a126-7d1c-4e70-87ee-70162ff5e029,Approved
739,Emp_40,MongoDB,"Gonzalez, Bautista and Foster",2002-03-25,2024-04-24,44bce365-28e5-4654-906e-04eb7c156739,Approved
740,Emp_441,Documentation,Ortiz-Bailey,1996-12-01,2024-04-27,1c1e2ba1-f65b-4b10-9cda-26cbe8f10e88,Approved
741,Emp_123,Agile Product Management,Schultz Ltd,1986-11-26,2024-05-06,6210f147-c9c8-4a17-9092-954ea22da667,Approved
742,Emp_279,Statistical Analysis,"Watson, Brown and Medina",2019-05-25,2024-04-28,107507ae-d8d8-4bb6-9332-0525e186abf4,Approved
743,Emp_456,Containerization,Mcguire and Sons,2018-01-29,2024-05-04,27c20ea4-3499-47c8-99fb-8589fabb36fb,Approved
744,Emp_97,User Stories,"Arnold, Dorsey and Wood",2013-05-21,2024-04-24,381e732a-ae38-43d2-8a9a-5cf074f35bfa,Approved
745,Emp_102,Continuous Integration,"Hughes, Skinner and Parrish",1979-05-25,2024-04-11,aee001bb-bdd6-4312-b04d-fcf5366c06f9,Approved
746,Emp_467,Containerization,Harris LLC,1975-11-12,2024-04-20,952f14ba-56f3-4da0-bbba-bbbd979daf6e,Approved
747,Emp_459,Behavior-Driven Development,Martin PLC,1991-03-25,2024-05-05,d81e2a65-96b8-44b2-921a-3dc172e5a8ed,Approved
748,Emp_270,RESTful API,May LLC,2008-06-17,2024-04-24,b589a61a-59b2-475a-af29-693f91f7325f,Approved
749,Emp_167,Technical Writing,Wright-Zuniga,1991-06-28,2024-04-13,6f178c28-84ad-4da3-951b-691e50409b1e,Approved
750,Emp_116,Continuous Integration,Ritter-Jensen,2007-05-20,2024-04-26,2b617a38-f1f3-4078-b6d3-213826267555,Approved
751,Emp_278,Data Visualization,Burns-Smith,1980-10-28,2024-05-02,1481553a-9d7e-44b4-90e4-c57da95bb089,Approved
752,Emp_295,SQL,Williams-Scott,1987-10-26,2024-04-26,36e50aa7-dbc7-4410-9e34-4d8d6384c292,Approved
753,Emp_230,React,Clark-Adkins,1999-04-20,2024-04-13,2622f6fb-e4ca-48d5-837b-f05411c95821,Approved
754,Emp_402,Troubleshooting,"Perry, Blake and Carter",2005-11-27,2024-04-25,5df1f84a-554d-47ee-89d9-1a270ec1fe55,Approved
755,Emp_49,Data Analysis,Norris-Carter,2017-01-26,2024-04-13,85790fe6-9769-497d-88f1-99f0ec50402f,Approved
756,Emp_311,Google Cloud Platform,Flores and Sons,1993-10-10,2024-04-17,1d6cb5c6-bad9-4ddb-9749-38c4aea5cd3d,Approved
757,Emp_494,Collaboration,Winters-Rodgers,1990-12-17,2024-04-15,56ee7838-d4dc-4813-8a12-6e04564150f6,Approved
758,Emp_66,Node.js,King Ltd,1978-08-23,2024-04-13,579857b1-8c39-4ef9-9a19-44fb280f18ab,Approved
759,Emp_202,Leadership,Long-Smith,2012-09-22,2024-04-15,8e831683-f116-428f-955f-30831b3b9674,Approved
760,Emp_183,DevOps,"White, Dawson and Bentley",1993-05-18,2024-05-01,12ac6acc-e7a3-4ba0-8d40-912a8a906318,Approved
761,Emp_55,Google Cloud Platform,Campbell-Adkins,1997-09-03,2024-04-20,cff437fb-3859-408e-b003-dd7fa70875e2,Approved
762,Emp_166,Troubleshooting,Jacobs-Cooke,1997-07-06,2024-04-14,ac3a373b-8460-4c12-8c4a-52ff103332bf,Approved
763,Emp_4,Documentation,Simmons-Li,1979-02-09,2024-04-18,139ad559-4c65-46e8-a3c3-c2a6b40ed08e,Rejected
764,Emp_462,Data Science,Shaw-Palmer,2008-06-23,2024-04-14,f87a340f-91fb-4281-801c-d8fce0ba2540,Approved
765,Emp_400,Data Analysis,Ayala LLC,1993-02-04,2024-04-22,16fc6a2b-2e88-48fb-841f-d6fc8b6c0a5f,Approved
766,Emp_297,CI/CD,"Hunter, Zavala and Harris",1998-01-22,2024-04-09,43d14974-32b8-4cc5-9cf8-ac4054167bb7,Approved
767,Emp_371,Continuous Deployment,"Dunn, Miller and Adkins",2018-10-14,2024-04-29,7be603db-787b-474a-a74a-9e48a0c05ee2,Approved
768,Emp_407,Cryptography,Taylor-Hunter,1994-07-29,2024-05-05,cc13a975-9b80-4ed5-96f7-2f49bc435b00,Approved
769,Emp_60,Django,Hernandez-Bradley,1994-12-02,2024-05-03,7995055f-6687-4b0d-91d7-3c9dd617e9ec,Approved
770,Emp_413,MongoDB,Barry Ltd,2011-08-30,2024-04-26,aab6f2f3-2333-41e3-8f31-909519fe10d9,Approved
771,Emp_395,Troubleshooting,Rollins-Reynolds,2017-11-11,2024-04-17,45f7f545-b5a1-4e64-bca0-f0b2b358ebff,Approved
772,Emp_226,Angular,White-Griffin,1997-01-25,2024-05-01,081570c0-c6a9-41de-a066-ab0fe41ff153,Approved
773,Emp_455,User Stories,Rivera-Logan,1979-07-12,2024-04-11,bbc9bfda-323d-4351-b093-6fc441dbb4a7,Approved
774,Emp_439,Behavior-Driven Development,"Martinez, Barber and Moore",1983-12-24,2024-04-12,bdb24599-f449-45ab-b0f3-2528041999c8,Approved
775,Emp_11,Troubleshooting,Giles-Dorsey,1979-08-08,2024-04-21,3e8d8708-21bb-4030-b159-77147c0cce84,Rejected
776,Emp_179,Penetration Testing,Smith Ltd,1989-10-26,2024-05-01,c685b706-09fb-4512-b8f2-e337a6435b9e,Approved
777,Emp_113,Statistical Analysis,Swanson-Clay,2010-12-14,2024-04-13,e9e01d6b-f2d0-4f72-a5fa-90252e01e8b3,Approved
778,Emp_464,Kotlin,Walker Inc,1980-07-18,2024-04-26,9a686afe-a095-4cce-a81f-377e15c8b66f,Approved
779,Emp_92,Behavior-Driven Development,Sellers PLC,1995-08-13,2024-04-09,f86a2513-8230-457c-9dfa-7ba405c5eee0,Approved
780,Emp_134,Ruby,White PLC,1987-10-30,2024-04-27,48d65749-737f-4b25-8f80-6a7e07d632f0,Approved
781,Emp_129,RESTful API,Jones Ltd,2016-01-09,2024-05-04,3dc678f2-5f5a-4e30-a49e-1616f2dacc4f,Approved
782,Emp_365,MySQL,Dixon-Prince,1989-05-25,2024-04-09,b1a9c4f8-bd22-4d03-9c98-618f7c02bff8,Approved
783,Emp_285,Google Cloud Platform,"Kelly, Peterson and Lane",2009-06-11,2024-04-24,36d658b9-a60a-45db-be4a-3eaf2c6e2cd8,Approved
784,Emp_30,Containerization,"Martin, Miles and Dickson",1971-07-13,2024-04-09,a2fd89d7-debf-4d22-bfbc-40ec8685011f,Pending
785,Emp_27,Accessibility,"Morris, Romero and Gonzalez",2015-11-28,2024-04-09,87e09eb6-daf9-4bd7-8b4a-3087cfab3fbc,Pending
786,Emp_297,React,Morris-Cain,2012-08-10,2024-05-05,6a81bcc1-59f1-4622-b410-5304fdaf8ffd,Approved
787,Emp_245,MongoDB,Lloyd-Walker,2019-07-11,2024-04-25,d18a8e55-544d-4dca-a782-a6f0e91d9e79,Approved
788,Emp_419,Leadership,Gray PLC,1990-06-27,2024-05-05,76869bc4-7a17-4f43-a0b9-201ab9fbcb3c,Approved
789,Emp_422,User Research,Morris and Sons,1981-05-18,2024-04-25,5de3d858-1131-4f60-a3e5-76996c527f0a,Approved
790,Emp_55,Agile Methodologies,Powell Group,2018-12-22,2024-04-25,647b042d-b9fa-4458-9fdf-a14610801f96,Approved
791,Emp_241,Agile Methodologies,"Garcia, Bonilla and Hinton",1981-09-16,2024-04-08,c94abaee-0585-4157-93ff-e56b4a9be0ff,Approved
792,Emp_470,Support,Clements Ltd,2019-01-21,2024-04-11,7e7d8ad4-67b5-4142-a626-7316c90e6b77,Approved
793,Emp_411,Leadership,"Smith, Luna and Gonzales",1971-03-17,2024-04-25,3867c33e-76fb-41fb-b042-896bd0db82ed,Approved
794,Emp_301,Docker,Arnold Ltd,1998-02-04,2024-05-05,46c8cc65-099b-4d95-930a-768eabbc225b,Approved
795,Emp_388,Angular,Barker-Jones,2000-09-09,2024-04-10,512f341c-d772-4507-8927-c2042f2db4bd,Approved
796,Emp_144,Microservices,Wilkerson-Crosby,1974-05-13,2024-04-11,ea1bb4bf-fae0-4ad3-9029-4d25ad491b10,Approved
797,Emp_353,Continuous Integration,Johnson-Miller,2007-03-19,2024-04-22,6da3ac62-02e0-4b37-9089-7cd6c9c9334f,Approved
798,Emp_319,Test-Driven Development,"Ward, Huang and Dean",2006-12-27,2024-04-26,11ac8156-13c7-4cbf-bf5e-813d40f66900,Approved
799,Emp_138,Data Visualization,"Ayers, Porter and Dalton",1972-01-18,2024-04-19,da02fcc5-8122-4ec4-b40b-3690274fbdad,Approved
800,Emp_172,Agile Product Management,Thompson-Ruiz,1984-04-22,2024-04-21,68598828-4873-47a4-8e8b-f02171f90a30,Approved
801,Emp_11,Java,Wilson-Dunn,1971-02-26,2024-04-28,3ff2b301-c480-4364-9bff-1cde68d39f1d,Rejected
802,Emp_97,Troubleshooting,Brown and Sons,2016-09-13,2024-04-28,5924ac11-bab6-4b5c-9d1e-f50d35c1cce3,Approved
803,Emp_30,Google Cloud Platform,Nelson-Gibson,1986-08-31,2024-04-23,beb290bc-8f20-48cd-9ee4-303e39665d52,Pending
804,Emp_322,HTML,Paul-Long,1984-05-21,2024-04-22,b11f111b-16ba-4a2e-8380-591075d2aa2f,Approved
805,Emp_168,Cybersecurity,Collins-Rose,2000-05-20,2024-04-10,e1d81051-b140-43b3-bf77-744026fadd70,Approved
806,Emp_162,Accessibility,Vance and Sons,1970-12-03,2024-04-08,b7001595-612f-417d-8363-4d16938bb471,Approved
807,Emp_112,Information Security,"Franklin, Miller and Williams",2001-05-22,2024-04-19,a9336bc7-c5b2-42f1-9953-37cc9e1f4785,Approved
808,Emp_58,Flask,Cole-Roberson,2007-01-27,2024-04-22,584671c1-fe82-4201-89c9-731ec0991cd1,Approved
809,Emp_9,Continuous Deployment,Miles-Huynh,2005-10-18,2024-05-06,96664e26-e3e9-45af-9e4d-b0a4d56eaff6,Rejected
810,Emp_82,MySQL,"Johnson, Bishop and Hoffman",2021-05-31,2024-04-18,d6cd25e9-fa2f-45ec-be82-0f2532a00270,Approved
811,Emp_403,CI/CD,"Miller, Smith and Kelley",2015-07-10,2024-04-17,8dc7cc6a-8f50-429d-9181-b8db3324cd7b,Approved
812,Emp_10,MySQL,Weiss and Sons,1971-06-09,2024-04-17,3e28e900-eb5a-4d31-b77b-52facce5f9a8,Rejected
813,Emp_422,Flask,Briggs Ltd,2022-06-12,2024-04-29,c3a5e0ec-98f7-437f-b0b3-b21e58e8679b,Approved
814,Emp_5,Agile Product Management,"Mcintyre, Meyer and Mccall",1978-03-02,2024-04-25,395c02ef-57c2-4039-b404-f223b4ad014d,Rejected
815,Emp_104,User Stories,Smith-Hendrix,1986-08-20,2024-04-17,f0c2f485-7522-4f1f-ae4e-fd3ccf3c52ba,Approved
816,Emp_49,UI/UX Design,Allen Inc,1998-06-18,2024-04-09,e2e4fa40-8e88-40d4-bcaa-843cca8b545d,Approved
817,Emp_78,Collaboration,"Proctor, Gordon and Gonzalez",2003-08-12,2024-04-15,210a10c0-8f04-474d-8171-f17eedd10e95,Approved
818,Emp_260,Collaboration,Whitaker Group,1993-01-08,2024-04-09,2023fe31-947d-464a-90fb-db11bfa13b6e,Approved
819,Emp_198,Machine Learning,Ellis LLC,1987-08-04,2024-04-28,b1a6361e-248d-45d8-9d19-8d222bdb4c12,Approved
820,Emp_42,Kotlin,Fletcher Ltd,1994-12-10,2024-04-27,c2889cfa-c624-4db0-a526-63f6296a5628,Approved
821,Emp_448,Kubernetes,Perez LLC,1974-05-11,2024-05-05,c3c80cf1-56fd-46c4-87e1-1e1d994e11f0,Approved
822,Emp_485,Docker,"Gonzalez, Baker and Morales",2001-06-29,2024-04-29,cad33324-7ffd-4ec0-9fc2-f9ed1fa3c9de,Approved
823,Emp_37,Product Management,"Gonzalez, Mueller and Oconnor",1988-07-04,2024-04-16,f43fee17-0e88-4dda-be0c-149138570b69,Approved
824,Emp_384,Agile Product Management,Hill Ltd,1989-07-09,2024-04-20,1821df18-9014-4114-9798-cd65c053b4a2,Approved
825,Emp_186,HTML,Wheeler LLC,1990-12-07,2024-04-26,4625f1e5-8ea9-4a30-8ccc-c0403e8839fc,Approved
826,Emp_127,Artificial Intelligence,York Inc,1974-09-15,2024-05-05,824aea3a-af30-43ce-8669-d6c86a4ac50c,Approved
827,Emp_468,Containerization,Jones-Williams,1994-05-31,2024-04-18,087495fa-02da-4de7-9219-60ef29bd99a2,Approved
828,Emp_338,Cybersecurity,Padilla-Cook,1980-10-20,2024-04-22,26aa7bc6-d34e-4088-8a34-43596be953d1,Approved
829,Emp_461,Network Security,Mitchell-Phillips,2022-06-25,2024-04-14,75f9c081-2578-4098-9781-0879e1dabfc5,Approved
830,Emp_455,Wireframing,Allen-Taylor,1986-01-29,2024-04-12,6a05c25d-26c5-4fad-ae54-5251b01afe84,Approved
831,Emp_295,GraphQL,"Johnson, Patton and Morris",1974-08-27,2024-04-29,deb49991-bd02-4ab5-ac05-1855bf6ccfea,Approved
832,Emp_367,Machine Learning,Foster-Mcintosh,1984-05-22,2024-04-20,d07f1d2a-280c-4dfb-9212-e38e8fc3fb8f,Approved
833,Emp_15,Django,Richmond-Young,1980-09-19,2024-04-19,03c79ae6-fc28-47dc-aa8c-d752974a42ed,Rejected
834,Emp_466,Continuous Deployment,Holmes Inc,2020-09-17,2024-04-11,10ddf99d-88a0-4646-bec9-a18d2d9b790a,Approved
835,Emp_344,PHP,"Griffin, Moore and Thompson",1980-04-07,2024-05-03,f17e04c0-7b16-413a-be5b-450ae075b540,Approved
836,Emp_167,Machine Learning,Perkins-Williams,1985-03-22,2024-04-09,9284f311-ba2b-417b-8350-72d936c2374b,Approved
837,Emp_190,Problem Solving,"White, Nicholson and Hunt",1999-09-07,2024-04-30,16c42555-dfb9-4aa4-90b2-01da40fbf17a,Approved
838,Emp_307,Swift,Johnson-Brown,1972-06-07,2024-04-20,d9e8bece-40a0-4d75-8955-87661b42581a,Approved
839,Emp_291,Docker,Harris and Sons,1999-01-21,2024-04-22,9e0427a3-4028-4cd3-aeb0-a07707ea519d,Approved
840,Emp_305,Swift,Jimenez-Collins,1990-10-08,2024-05-03,cd133a51-1da6-4bcd-a465-28151cc31851,Approved
841,Emp_75,Collaboration,Holloway-Riddle,1986-11-09,2024-05-05,c000ae4e-f2c3-4a29-a0f5-67fccf56f2a5,Approved
842,Emp_369,Information Security,Garcia Inc,2001-04-28,2024-04-15,0dfa8ec6-6669-47ed-8aef-d2cc7e985260,Approved
843,Emp_174,GraphQL,Murphy-Smith,1990-08-31,2024-04-09,e1a9c045-1aab-46ad-84a6-d133ad45f6d6,Approved
844,Emp_22,AWS,"Dixon, Adams and Jackson",2016-04-04,2024-05-02,b40eb4ae-97af-4b44-84a8-4d641d344f27,Rejected
845,Emp_65,Node.js,Farmer-Sloan,1980-04-06,2024-05-04,67f7c497-83f9-448c-b7cf-d06f2c7e5706,Approved
846,Emp_467,Responsive Design,Thompson Ltd,2017-09-18,2024-04-26,083e0004-b549-43cc-958f-8b480a234ed2,Approved
847,Emp_194,User Stories,Rivers-Hansen,1994-08-14,2024-04-19,18bffa1b-cf1c-42d0-a921-7488dd08f41b,Approved
848,Emp_278,RESTful API,Obrien-Green,1982-08-10,2024-04-18,2c4bd025-53f9-4ade-89e6-beecd9f776ab,Approved
849,Emp_224,Network Security,Mcguire and Sons,2012-06-26,2024-05-05,ff779533-bdd1-470a-95ef-3e01ddbabc2a,Approved
850,Emp_257,Documentation,"Weaver, Berger and Williamson",1994-03-27,2024-04-20,7a727467-92fe-4121-97d2-f00cd6a4dd96,Approved
851,Emp_97,Scrum,Bates-Potter,1996-07-28,2024-04-09,0b91254e-3836-46f4-bf79-de7718adfb36,Approved
852,Emp_43,Docker,Young LLC,1975-08-27,2024-04-20,561ea8e6-a79d-4e49-b293-9063a62d2c85,Approved
853,Emp_67,JavaScript,Keller-Rojas,2023-08-24,2024-04-24,b8eb748b-1516-4153-9566-662ce3f33088,Approved
854,Emp_82,Swift,Patterson Inc,1996-12-18,2024-05-05,0f2adaca-4c10-4bc8-a25e-0099529e85e3,Approved
855,Emp_282,Django,"Hernandez, Smith and Thompson",1975-12-02,2024-04-24,c0d166db-a1c1-4fff-8cb4-69272d3c9ba4,Approved
856,Emp_308,Vue.js,"Gonzalez, Horton and Marsh",1999-04-19,2024-05-04,be577bd6-e766-459e-8eb6-efb246fd6c44,Approved
857,Emp_427,SQL,Nguyen-Wilson,1975-11-03,2024-04-16,2a578072-4881-47fc-a7ba-b50c817b1726,Approved
858,Emp_236,Wireframing,Davis Inc,1971-09-27,2024-04-20,72810f68-7dc8-42c9-9cba-87a78c811bdd,Approved
859,Emp_192,Angular,Evans Ltd,2014-10-15,2024-04-21,a5a29d72-cb29-4912-b32b-b12dadabeb9a,Approved
860,Emp_361,DevOps,"Griffin, Douglas and Hernandez",1984-04-29,2024-04-14,406295a2-5739-4f4b-ac24-4f7cc3f4a1f5,Approved
861,Emp_4,Continuous Deployment,"Blevins, Jordan and Hernandez",1985-03-21,2024-04-10,df5d5d19-adef-4c88-a672-a4cfd057f895,Rejected
862,Emp_469,Git,"Gentry, Newman and Murray",1991-08-12,2024-05-05,eb976e1f-9951-4995-991f-78849099501b,Approved
863,Emp_495,Git,Gray-Williams,1994-01-06,2024-04-24,f5844853-a6f7-4df8-af76-df843dcb2e12,Approved
864,Emp_416,HTML,"Watson, Duncan and Williams",2013-12-19,2024-04-20,d5bfd66b-2371-445b-9128-6dd64a1efefb,Approved
865,Emp_228,Network Security,Knight-Smith,2002-01-06,2024-04-23,2af6d5ff-de34-4f22-8df3-dcd1b0de368f,Approved
866,Emp_43,Wireframing,Adams-Choi,1996-06-04,2024-04-28,4add9f0c-e721-4345-9fe3-4a1f3121452c,Approved
867,Emp_415,Flask,Roberts Ltd,2010-01-10,2024-05-06,bd0f682b-b838-48bf-8a88-96dc71e1e2c3,Approved
868,Emp_498,Information Security,Thompson Group,1987-12-09,2024-04-10,8e5d287d-5d6a-446f-905c-5519c07632d1,Approved
869,Emp_181,React,"Kelley, Jacobs and Schmidt",2000-04-04,2024-04-11,cf8de944-90a5-41b8-a2e3-282d6cb344a5,Approved
870,Emp_428,Behavior-Driven Development,Jones-Johnson,1999-12-12,2024-04-14,3c1759b1-d09c-4215-a2f5-d8c95e3f833e,Approved
871,Emp_229,Agile Product Management,"Palmer, Norman and Phillips",2008-03-30,2024-05-04,f1de6f58-c8fe-46ea-ae31-96ca75cdce4e,Approved
872,Emp_255,Data Science,Fisher and Sons,1974-06-22,2024-04-17,f42e296c-2504-4716-a513-28cc663c2051,Approved
873,Emp_110,Objective-C,Walton LLC,1975-10-27,2024-04-24,28707cd4-9a33-4365-955d-9eac38bebdb9,Approved
874,Emp_298,MySQL,"Brady, Bean and Jones",1988-07-25,2024-04-19,ae6dc6ec-9727-4b54-887a-436f1a9af9e5,Approved
875,Emp_188,Accessibility,Hayes-Gordon,1995-07-18,2024-04-18,404ca00d-8ae0-4d4c-8eac-89335236208d,Approved
876,Emp_385,Scrum,"Garcia, Wood and Michael",1993-02-28,2024-04-24,3b3dfe5b-fab7-4e7e-9513-9b9c7e479d70,Approved
877,Emp_62,Machine Learning,Levy-Spencer,1991-03-29,2024-04-13,1f62c464-d7b6-4fca-afcd-4bce50c5853c,Approved
878,Emp_351,.NET,"Rice, Pierce and Smith",1984-10-04,2024-05-04,25ae8e2c-bbd5-4c93-8783-829f0daca444,Approved
879,Emp_289,Requirements Analysis,Bradley and Sons,1984-04-02,2024-04-23,b3038afb-8fea-486d-a299-ca35b981f2cc,Approved
880,Emp_164,Java,Terry Group,1993-01-28,2024-04-09,b4139f46-5e38-4b59-b097-279e4fac0c08,Approved
881,Emp_171,Troubleshooting,"Chan, Nelson and Keller",1976-04-23,2024-04-19,3d70e21c-157b-43ba-a92d-3d377187d04f,Approved
882,Emp_453,Kubernetes,Hicks-Hayes,1981-06-30,2024-04-20,edaf1efb-268a-4ff4-a83a-fbb067a573b8,Approved
883,Emp_132,Documentation,Shaw PLC,2019-06-22,2024-04-20,98074fdb-09d1-4b9a-a507-b777182894ef,Approved
884,Emp_462,SQL,"Kelly, Cohen and Harris",2008-11-28,2024-04-23,174c464f-554d-47ed-bdcf-1635c1b0674d,Approved
885,Emp_233,Product Management,"Johnson, Rivera and Bridges",2021-09-29,2024-04-09,f05e5ab4-b2f7-487a-8c0c-de4a1a07bebf,Approved
